,brand,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
363,Audi,A4,2020,31985,Manual,7456,Petrol,145,40.9,2.0
364,Audi,A6,2019,29490,Semi-Auto,20,Diesel,145,55.4,3.0
365,Audi,A4,2019,20495,Semi-Auto,4781,Petrol,150,40.9,2.0
366,Audi,Q3,2016,21995,Semi-Auto,40254,Petrol,205,40.4,2.0
367,Audi,TT,2019,24995,Semi-Auto,12320,Petrol,150,40.9,2.0
368,Audi,Q2,2018,23995,Manual,16534,Petrol,150,49.6,1.4
369,Audi,Q3,2017,22995,Semi-Auto,20075,Petrol,150,42.2,2.0
370,Audi,A3,2016,15995,Manual,14401,Petrol,20,60.1,1.0
371,Audi,A3,2016,19995,Semi-Auto,19430,Petrol,145,47.9,2.0
372,Audi,RS4,2013,26995,Semi-Auto,28359,Petrol,565,26.4,4.2
373,Audi,Q8,2019,49995,Semi-Auto,16385,Diesel,150,33.6,3.0
374,Audi,A1,2014,11995,Manual,24764,Diesel,0,74.3,1.6
375,Audi,A1,2014,11995,Manual,26141,Petrol,125,53.3,1.4
376,Audi,A5,2020,37331,Semi-Auto,7532,Petrol,145,39.2,2.0
377,Audi,A5,2020,39454,Semi-Auto,7925,Diesel,145,45.6,2.0
378,Audi,A5,2020,37507,Semi-Auto,7639,Petrol,145,39.8,2.0
379,Audi,Q3,2020,33462,Semi-Auto,7914,Diesel,145,48.7,2.0
380,Audi,Q5,2018,30995,Semi-Auto,15706,Petrol,145,40.4,2.0
381,Audi,A4,2019,25990,Manual,4598,Petrol,145,38.2,2.0
382,Audi,A8,2018,38995,Semi-Auto,6588,Diesel,145,48.7,3.0
383,Audi,Q7,2016,31995,Semi-Auto,48248,Diesel,205,47.9,3.0
384,Audi,A3,2019,30995,Semi-Auto,4549,Petrol,150,34.5,2.0
385,Audi,A1,2019,18995,Manual,7564,Petrol,145,51.4,1.0
386,Audi,A8,2018,41995,Semi-Auto,11276,Diesel,145,48.7,3.0
387,Audi,A4,2016,19995,Manual,20141,Diesel,30,67.3,2.0
388,Audi,A3,2016,16995,Manual,16555,Petrol,20,60.1,1.4
389,Audi,A1,2017,14495,Manual,8608,Petrol,145,67.3,1.0
390,Audi,Q3,2017,19995,Manual,18380,Petrol,145,49.6,1.4
391,Audi,Q3,2017,23995,Semi-Auto,27136,Petrol,145,40.4,2.0
392,Audi,A3,2016,13995,Manual,36409,Petrol,20,60.1,1.4
393,Audi,A6,2017,27995,Semi-Auto,35219,Diesel,150,50.4,3.0
394,Audi,Q5,2018,33995,Semi-Auto,10252,Petrol,150,40.4,2.0
395,Audi,A3,2018,17490,Manual,16380,Diesel,145,67.3,1.6
396,Audi,A3,2015,14990,Semi-Auto,30530,Diesel,30,64.2,2.0
397,Audi,Q5,2016,30995,Semi-Auto,37129,Diesel,235,42.2,3.0
398,Audi,A3,2017,13995,Manual,36400,Petrol,20,61.4,1.4
399,Audi,Q7,2018,47995,Semi-Auto,8618,Diesel,145,32.8,3.0
400,Audi,Q2,2018,21995,Manual,9634,Petrol,145,50.4,1.4
401,Audi,Q2,2017,19995,Semi-Auto,18355,Diesel,145,68.9,1.6
402,Audi,Q5,2017,26995,Semi-Auto,28604,Petrol,145,40.9,2.0
403,Audi,A1,2017,15995,Manual,15187,Diesel,145,76.3,1.6
404,Audi,A5,2015,18990,Semi-Auto,43417,Diesel,160,50.4,2.0
405,Audi,A8,2018,35995,Semi-Auto,12195,Diesel,145,50.4,3.0
406,Audi,A5,2018,27995,Semi-Auto,12686,Diesel,145,58.9,3.0
407,Audi,A1,2019,23995,Semi-Auto,5356,Petrol,145,44.1,1.5
408,Audi,A4,2020,31265,Semi-Auto,7963,Petrol,145,41.5,2.0
409,Audi,A5,2020,36312,Semi-Auto,7423,Diesel,145,51.4,2.0
410,Audi,A1,2017,13995,Manual,12148,Petrol,145,67.3,1.0
411,Audi,Q5,2016,31995,Semi-Auto,44525,Diesel,235,42.2,3.0
412,Audi,Q3,2016,18495,Manual,20952,Diesel,145,55.4,2.0
413,Audi,A6,2019,33490,Semi-Auto,4582,Diesel,145,39.2,3.0
414,Audi,Q5,2014,19995,Manual,36970,Diesel,200,47.9,2.0
415,Audi,Q3,2015,17995,Manual,38244,Petrol,145,49.6,1.4
416,Audi,Q7,2015,31995,Semi-Auto,26407,Diesel,200,47.9,3.0
417,Audi,Q2,2019,23995,Manual,6484,Diesel,145,49.6,1.6
418,Audi,A3,2019,20995,Manual,3325,Diesel,145,49.6,1.6
419,Audi,Q3,2017,24995,Semi-Auto,9078,Petrol,145,40.4,2.0
420,Audi,A1,2017,12995,Manual,22427,Petrol,145,67.3,1.0
421,Audi,A4,2015,14995,Semi-Auto,41755,Diesel,150,53.3,2.0
422,Audi,A3,2015,12490,Semi-Auto,35455,Petrol,30,58.9,1.4
423,Audi,A3,2017,14298,Manual,14607,Petrol,20,60.1,1.0
424,Audi,A1,2016,11498,Manual,24952,Petrol,30,55.4,1.4
425,Audi,A5,2014,11998,Manual,49640,Diesel,30,64.2,2.0
426,Audi,Q3,2017,19998,Manual,21576,Petrol,145,49.6,1.4
427,Audi,Q5,2017,27995,Semi-Auto,20870,Diesel,145,55.4,2.0
428,Audi,A4,2017,19995,Semi-Auto,30300,Diesel,30,62.8,2.0
429,Audi,Q3,2016,19995,Manual,22353,Diesel,160,49.6,2.0
430,Audi,Q3,2016,19995,Semi-Auto,23205,Diesel,145,55.4,2.0
431,Audi,A1,2017,13995,Manual,15361,Petrol,30,55.4,1.4
432,Audi,A6,2019,29995,Semi-Auto,8598,Diesel,145,47.9,2.0
433,Audi,A3,2019,19990,Semi-Auto,6000,Diesel,145,52.3,1.6
434,Audi,A3,2019,19990,Semi-Auto,5199,Diesel,145,52.3,1.6
435,Audi,A1,2018,14995,Manual,15092,Petrol,145,57.7,1.4
436,Audi,A3,2017,36990,Semi-Auto,3059,Petrol,145,43.5,2.0
437,Audi,TT,2016,24995,Semi-Auto,28475,Petrol,200,40.9,2.0
438,Audi,A3,2013,11490,Manual,35804,Petrol,30,54.3,1.4
439,Audi,A3,2017,18495,Manual,24000,Petrol,30,60.1,1.4
440,Audi,Q7,2019,46990,Semi-Auto,3264,Diesel,145,33.6,3.0
441,Audi,A3,2019,23995,Semi-Auto,2868,Diesel,145,52.3,1.6
442,Audi,A4,2019,27990,Semi-Auto,6541,Diesel,145,47.9,2.0
443,Audi,Q5,2019,36990,Semi-Auto,4511,Diesel,145,38.2,2.0
444,Audi,Q3,2017,18995,Semi-Auto,27057,Petrol,145,47.9,1.4
445,Audi,A4,2013,12990,Manual,42185,Diesel,145,55.4,2.0
446,Audi,Q5,2015,17995,Semi-Auto,59120,Diesel,200,47.1,2.0
447,Audi,A5,2016,16498,Semi-Auto,41431,Diesel,160,52.3,2.0
448,Audi,Q5,2019,31998,Semi-Auto,30,Petrol,145,33.2,2.0
449,Audi,Q5,2019,36995,Semi-Auto,5065,Diesel,145,38.2,2.0
450,Audi,Q5,2019,36995,Semi-Auto,4638,Diesel,145,38.2,2.0
451,Audi,RS6,2017,57995,Semi-Auto,34926,Petrol,325,29.4,4.0
452,Audi,Q2,2018,22890,Semi-Auto,4642,Diesel,145,46.3,1.6
453,Audi,A6,2015,16995,Semi-Auto,29558,Diesel,20,67.3,2.0
454,Audi,A6,2019,33298,Semi-Auto,4899,Diesel,145,47.9,2.0
455,Audi,A3,2017,15995,Manual,17000,Petrol,20,60.1,1.4
456,Audi,A4,2017,20995,Semi-Auto,51204,Diesel,145,56.5,2.0
457,Audi,A3,2013,14995,Semi-Auto,38776,Petrol,30,56.5,1.4
458,Audi,Q3,2017,19995,Manual,21972,Petrol,145,49.6,1.4
459,Audi,TT,2018,39995,Semi-Auto,17648,Petrol,145,34.5,2.5
460,Audi,Q2,2017,22995,Semi-Auto,5674,Petrol,145,52.3,1.4
461,Audi,A5,2017,24995,Semi-Auto,22086,Diesel,145,62.8,2.0
462,Audi,A8,2019,39995,Semi-Auto,10090,Petrol,145,37.7,3.0
463,Audi,Q3,2015,19995,Semi-Auto,20825,Petrol,145,47.9,1.4
464,Audi,A1,2015,12995,Manual,20042,Petrol,30,57.6,1.4
465,Audi,Q2,2019,22663,Manual,3657,Diesel,145,49.6,1.6
466,Audi,Q2,2019,24368,Manual,4502,Diesel,145,47.9,1.6
467,Audi,A4,2017,19495,Semi-Auto,31214,Diesel,30,67.3,2.0
468,Audi,Q2,2018,19990,Manual,16414,Petrol,145,50.4,1.4
469,Audi,Q2,2018,21495,Manual,27198,Petrol,145,50.4,1.4
470,Audi,A3,2018,28995,Semi-Auto,17166,Petrol,145,43.5,2.0
471,Audi,A3,2018,26990,Semi-Auto,18283,Petrol,145,44.1,2.0
472,Audi,Q5,2018,27995,Semi-Auto,15076,Diesel,145,56.5,2.0
473,Audi,Q5,2017,25995,Semi-Auto,29330,Diesel,145,56.5,2.0
474,Audi,Q2,2017,19995,Manual,25520,Petrol,145,50.4,1.4
475,Audi,A4,2020,38534,Semi-Auto,7521,Diesel,145,49.6,2.0
476,Audi,A7,2019,41995,Semi-Auto,933,Diesel,145,45.6,2.0
477,Audi,A3,2019,19990,Semi-Auto,6018,Diesel,145,52.3,1.6
478,Audi,A3,2019,18495,Manual,11330,Petrol,145,42.8,1.5
479,Audi,Q5,2016,33995,Semi-Auto,23478,Diesel,235,42.2,3.0
480,Audi,Q2,2017,18995,Manual,17872,Diesel,145,64.2,1.6
481,Audi,A5,2019,30709,Semi-Auto,4327,Petrol,145,39.8,2.0
482,Audi,Q7,2019,48136,Semi-Auto,4813,Diesel,145,33.2,3.0
483,Audi,Q2,2019,24365,Manual,3578,Diesel,145,47.9,1.6
484,Audi,A6,2019,33295,Semi-Auto,4196,Diesel,145,47.9,2.0
485,Audi,A1,2015,13995,Manual,32065,Petrol,30,55.4,1.4
486,Audi,A8,2017,28995,Semi-Auto,15072,Diesel,200,47.1,3.0
487,Audi,Q3,2017,16490,Manual,50286,Diesel,145,61.4,2.0
488,Audi,Q3,2017,23995,Semi-Auto,25667,Petrol,145,40.4,2.0
489,Audi,Q7,2017,35995,Semi-Auto,33165,Diesel,200,47.9,3.0
490,Audi,Q2,2017,19995,Manual,27078,Petrol,125,50.4,1.4
491,Audi,Q2,2017,19995,Manual,29874,Petrol,125,50.4,1.4
492,Audi,Q5,2015,21995,Semi-Auto,28977,Diesel,200,47.1,2.0
493,Audi,Q3,2016,21995,Semi-Auto,28526,Diesel,160,50.4,2.0
494,Audi,Q3,2017,22995,Manual,14068,Diesel,145,54.3,2.0
495,Audi,A3,2018,18990,Manual,6321,Petrol,145,50.4,2.0
496,Audi,A8,2018,40990,Semi-Auto,4440,Petrol,145,37.7,3.0
497,Audi,A3,2019,23995,Manual,2085,Diesel,145,51.4,1.6
498,Audi,Q5,2019,37995,Semi-Auto,2712,Diesel,145,38.2,2.0
499,Audi,A6,2019,33410,Semi-Auto,3968,Diesel,145,47.9,2.0
500,Audi,Q2,2019,22997,Manual,6921,Petrol,145,47.1,1.0
501,Audi,A3,2015,14995,Manual,50062,Petrol,30,57.6,1.2
502,Audi,A1,2015,11995,Manual,31500,Petrol,30,57.6,1.4
503,Audi,A1,2015,12995,Manual,21807,Petrol,30,57.6,1.4
504,Audi,A5,2019,27990,Semi-Auto,7215,Diesel,145,46.3,2.0
505,Audi,A6,2019,29990,Semi-Auto,5397,Diesel,145,50.4,2.0
506,Audi,A3,2019,23377,Manual,4963,Petrol,145,42.8,1.5
507,Audi,A3,2017,25995,Manual,13688,Petrol,200,40.4,2.0
508,Audi,A3,2017,18995,Semi-Auto,19735,Petrol,30,57.6,1.4
509,Audi,Q3,2017,20995,Semi-Auto,22175,Petrol,145,47.9,1.4
510,Audi,A4,2018,23995,Semi-Auto,13907,Petrol,145,49.6,1.4
511,Audi,A1,2018,14495,Manual,20106,Petrol,145,67.3,1.0
512,Audi,Q5,2018,30995,Semi-Auto,7891,Petrol,145,40.9,2.0
513,Audi,A4,2019,26490,Semi-Auto,4836,Diesel,145,48.7,2.0
514,Audi,A5,2019,34259,Manual,4587,Petrol,145,37.2,2.0
515,Audi,A5,2019,35131,Manual,5721,Petrol,145,37.2,2.0
516,Audi,Q7,2019,50414,Semi-Auto,4236,Diesel,145,33.2,3.0
517,Audi,Q5,2015,21995,Semi-Auto,18188,Diesel,200,47.1,2.0
518,Audi,A5,2016,16995,Manual,41497,Diesel,125,57.6,2.0
519,Audi,A1,2016,14995,Manual,13961,Petrol,30,58.9,1.4
520,Audi,A6,2019,30990,Semi-Auto,10852,Diesel,145,47.9,2.0
521,Audi,A3,2019,18490,Manual,10059,Petrol,145,43.5,1.5
522,Audi,A3,2019,18490,Manual,5985,Petrol,145,43.5,1.5
523,Audi,A4,2019,26490,Semi-Auto,6214,Petrol,145,38.7,2.0
524,Audi,RS5,2019,59995,Semi-Auto,5089,Petrol,145,30.1,2.9
525,Audi,Q2,2019,24995,Manual,2756,Petrol,145,42.2,1.0
526,Audi,A6,2019,29490,Semi-Auto,4982,Diesel,145,47.9,2.0
527,Audi,A4,2016,17495,Semi-Auto,41505,Diesel,20,67.3,2.0
528,Audi,Q3,2017,20995,Semi-Auto,26494,Petrol,145,47.9,1.4
529,Audi,A1,2017,14495,Manual,23655,Petrol,30,55.4,1.4
530,Audi,RS5,2019,58995,Semi-Auto,3382,Petrol,145,30.1,2.9
531,Audi,A3,2018,19995,Manual,17789,Petrol,145,54.3,1.5
532,Audi,A6,2019,33640,Semi-Auto,5023,Diesel,145,47.9,2.0
533,Audi,A6,2019,53939,Semi-Auto,6238,Diesel,145,37.7,3.0
534,Audi,A5,2019,30719,Semi-Auto,4520,Petrol,145,39.8,2.0
535,Audi,A5,2019,30197,Semi-Auto,5210,Petrol,145,39.8,2.0
536,Audi,A5,2019,27022,Semi-Auto,3256,Petrol,145,40.4,2.0
537,Audi,A4,2019,37560,Semi-Auto,5201,Diesel,145,44.1,2.0
538,Audi,Q7,2019,49990,Semi-Auto,28,Diesel,145,33.6,3.0
539,Audi,A1,2017,12495,Manual,25747,Petrol,0,67.3,1.0
540,Audi,A1,2017,14995,Manual,27000,Petrol,145,55.4,1.4
541,Audi,Q5,2016,24490,Semi-Auto,51562,Diesel,235,42.8,3.0
542,Audi,A3,2016,13995,Manual,40030,Diesel,0,83.1,1.6
543,Audi,A6,2016,19495,Semi-Auto,43099,Diesel,145,56.5,2.0
544,Audi,Q2,2017,17995,Manual,18842,Petrol,145,55.4,1.0
545,Audi,A4,2016,19995,Semi-Auto,31894,Diesel,30,64.2,3.0
546,Audi,A5,2019,30728,Semi-Auto,5712,Diesel,145,51.4,2.0
547,Audi,A5,2015,18995,Semi-Auto,38540,Diesel,125,58.9,2.0
548,Audi,A1,2017,13995,Manual,25552,Petrol,30,56.5,1.4
549,Audi,A7,2015,18495,Semi-Auto,72283,Diesel,145,54.3,3.0
550,Audi,Q5,2016,34995,Semi-Auto,22809,Diesel,235,42.2,3.0
551,Audi,A3,2017,19995,Manual,16103,Diesel,145,65.7,2.0
552,Audi,A1,2016,13495,Manual,23745,Petrol,30,57.6,1.4
553,Audi,TT,2016,16995,Manual,29593,Diesel,30,62.8,2.0
554,Audi,A1,2014,13995,Semi-Auto,15300,Petrol,125,53.3,1.4
555,Audi,Q3,2018,25995,Semi-Auto,9185,Petrol,145,48.7,1.4
556,Audi,Q2,2019,25995,Manual,1592,Petrol,145,39.2,1.5
557,Audi,A1,2016,10995,Manual,45644,Diesel,0,80.7,1.6
558,Audi,Q8,2019,48995,Semi-Auto,4488,Diesel,145,33.6,3.0
559,Audi,Q5,2016,33995,Semi-Auto,29156,Diesel,235,42.2,3.0
560,Audi,A1,2015,12298,Manual,15837,Petrol,30,58.9,1.4
561,Audi,Q3,2016,15998,Manual,15264,Diesel,30,61.4,2.0
562,Audi,Q2,2018,18998,Manual,8211,Diesel,150,49.6,1.6
563,Audi,Q2,2017,21995,Manual,10962,Petrol,145,50.4,1.4
564,Audi,Q5,2016,28995,Semi-Auto,42187,Diesel,235,42.8,3.0
565,Audi,A1,2017,15995,Manual,8128,Petrol,30,55.4,1.4
566,Audi,A4,2016,13985,Manual,55697,Diesel,20,70.6,2.0
567,Audi,Q3,2015,13995,Manual,35446,Diesel,145,54.3,2.0
568,Audi,Q3,2016,18499,Semi-Auto,30366,Diesel,160,50.4,2.0
569,Audi,Q5,2017,27498,Semi-Auto,32090,Petrol,145,40.4,2.0
570,Audi,Q3,2015,15998,Semi-Auto,19300,Petrol,145,47.9,1.4
571,Audi,A4,2016,13998,Manual,37478,Diesel,0,74.3,2.0
572,Audi,A3,2019,24998,Semi-Auto,6266,Petrol,145,38.2,2.0
573,Audi,A1,2016,13995,Manual,8577,Petrol,30,55.4,1.4
574,Audi,A3,2018,18995,Manual,13147,Diesel,145,67.3,1.6
575,Audi,A6,2017,22995,Semi-Auto,24336,Diesel,145,61.4,2.0
576,Audi,Q2,2018,17495,Manual,23813,Petrol,145,55.4,1.0
577,Audi,Q2,2017,21995,Semi-Auto,17633,Petrol,145,52.3,1.4
578,Audi,A6,2015,16995,Semi-Auto,55220,Diesel,30,64.2,2.0
579,Audi,Q5,2017,22995,Semi-Auto,47952,Diesel,145,56.5,2.0
580,Audi,Q5,2014,19995,Semi-Auto,50500,Diesel,235,44.1,3.0
581,Audi,A1,2016,15495,Manual,31147,Petrol,30,56.5,1.4
582,Audi,Q2,2019,25998,Semi-Auto,79,Diesel,150,46.3,2.0
583,Audi,A5,2015,14500,Semi-Auto,56875,Diesel,150,53.3,2.0
584,Audi,A5,2015,18995,Manual,37056,Diesel,160,53.3,2.0
585,Audi,RS3,2018,39995,Semi-Auto,5431,Petrol,145,34.0,2.5
586,Audi,A1,2016,13995,Manual,31031,Petrol,30,56.5,1.4
587,Audi,A4,2015,17995,Semi-Auto,34906,Diesel,160,49.6,3.0
588,Audi,A4,2017,21995,Semi-Auto,14821,Diesel,145,64.2,3.0
589,Audi,A1,2016,15495,Manual,15307,Petrol,30,55.4,1.4
590,Audi,A4,2016,19995,Semi-Auto,23626,Petrol,160,45.6,2.0
591,Audi,A1,2016,12995,Manual,11892,Petrol,0,67.3,1.0
592,Audi,A1,2016,12995,Manual,42165,Petrol,30,56.5,1.4
593,Audi,A3,2019,31795,Semi-Auto,3036,Petrol,145,34.5,2.0
594,Audi,A4,2019,39995,Semi-Auto,2703,Diesel,145,40.9,3.0
595,Audi,Q7,2016,48995,Automatic,41032,Diesel,300,39.2,4.0
596,Audi,A3,2018,21495,Manual,8545,Diesel,145,53.3,1.6
597,Audi,A3,2016,13498,Manual,30287,Petrol,20,60.1,1.4
598,Audi,A3,2016,14998,Manual,1893,Petrol,20,60.1,1.4
599,Audi,A4,2017,16998,Manual,6896,Petrol,145,52.3,1.4
600,Audi,TT,2016,15498,Manual,34084,Diesel,30,62.8,2.0
601,Audi,A4,2017,13985,Semi-Auto,84222,Diesel,20,68.9,2.0
602,Audi,A3,2015,10385,Manual,68428,Diesel,0,83.1,1.6
603,Audi,Q5,2018,37500,Semi-Auto,20283,Petrol,150,34.0,3.0
604,Audi,A4,2016,11500,Manual,56235,Diesel,0,74.3,2.0
605,Audi,A8,2017,24500,Semi-Auto,37492,Diesel,205,47.1,3.0
606,Audi,Q5,2015,21500,Semi-Auto,66959,Diesel,265,41.5,3.0
607,Audi,Q5,2014,16000,Manual,46622,Diesel,205,47.9,2.0
608,Audi,A6,2013,11995,Semi-Auto,40003,Diesel,145,56.5,2.0
609,Audi,Q5,2018,38900,Semi-Auto,20300,Petrol,145,34.0,3.0
610,Audi,A5,2019,24498,Semi-Auto,50,Petrol,145,40.4,2.0
611,Audi,Q2,2016,19995,Manual,23426,Petrol,125,50.4,1.4
612,Audi,A3,2015,14995,Semi-Auto,46465,Petrol,30,54.3,1.4
613,Audi,Q5,2018,29995,Semi-Auto,14600,Diesel,145,55.4,2.0
614,Audi,A1,2019,23995,Manual,3232,Petrol,145,50.4,1.0
615,Audi,A1,2017,15995,Manual,16086,Petrol,30,55.4,1.4
616,Audi,A1,2017,13995,Manual,15981,Petrol,145,57.6,1.4
617,Audi,A7,2018,38995,Semi-Auto,6850,Diesel,145,38.2,3.0
618,Audi,A3,2017,18995,Manual,16668,Diesel,145,70.6,1.6
619,Audi,A7,2018,35995,Semi-Auto,13082,Petrol,145,39.8,3.0
620,Audi,A3,2019,18995,Semi-Auto,10522,Petrol,145,43.5,1.5
621,Audi,A3,2018,19995,Manual,12795,Petrol,145,47.1,1.0
622,Audi,Q5,2018,34995,Automatic,8250,Diesel,145,38.2,2.0
623,Audi,Q2,2019,23995,Automatic,5859,Diesel,145,47.9,1.6
624,Audi,A4,2019,37995,Automatic,8235,Diesel,145,44.1,2.0
625,Audi,Q3,2019,35995,Manual,5356,Diesel,145,40.9,2.0
626,Audi,A6,2019,34995,Automatic,5565,Diesel,145,47.9,2.0
627,Audi,A4,2017,16498,Manual,13122,Petrol,145,52.3,1.4
628,Audi,Q2,2019,26495,Manual,2940,Petrol,145,39.2,1.5
629,Audi,Q5,2016,21995,Semi-Auto,26500,Diesel,200,47.1,2.0
630,Audi,A8,2020,52995,Semi-Auto,1100,Diesel,145,40.4,3.0
631,Audi,Q5,2018,30995,Semi-Auto,24408,Petrol,145,40.4,2.0
632,Audi,RS4,2020,69995,Semi-Auto,2200,Petrol,145,28.8,2.9
633,Audi,A7,2020,51995,Semi-Auto,500,Diesel,145,38.7,3.0
634,Audi,A4,2016,21995,Semi-Auto,47600,Diesel,145,56.5,2.0
635,Audi,A3,2018,22995,Automatic,17252,Petrol,145,56.5,1.5
636,Audi,A5,2017,19945,Semi-Auto,49287,Diesel,145,62.8,2.0
637,Audi,A5,2017,22945,Semi-Auto,47446,Diesel,145,62.8,2.0
638,Audi,A5,2017,22990,Semi-Auto,14589,Diesel,30,65.7,2.0
639,Audi,A4,2016,13995,Manual,41279,Diesel,0,74.3,2.0
640,Audi,Q7,2018,60995,Automatic,3893,Diesel,145,39.2,4.0
641,Audi,A8,2017,38995,Automatic,3338,Diesel,145,50.4,3.0
642,Audi,Q5,2018,42995,Automatic,4286,Petrol,145,34.0,3.0
643,Audi,Q5,2018,28995,Automatic,22913,Diesel,145,56.5,2.0
644,Audi,Q5,2019,36995,Semi-Auto,4125,Diesel,145,38.2,2.0
645,Audi,Q3,2019,34995,Semi-Auto,4000,Petrol,145,31.7,2.0
646,Audi,Q5,2019,38495,Semi-Auto,5123,Diesel,145,38.2,2.0
647,Audi,A4,2019,43495,Automatic,5000,Diesel,145,40.9,3.0
648,Audi,A5,2019,34995,Automatic,6500,Diesel,145,46.3,2.0
649,Audi,Q5,2017,35995,Semi-Auto,29832,Petrol,145,34.0,3.0
650,Audi,Q2,2017,21495,Manual,11125,Petrol,125,50.4,1.4
651,Audi,Q5,2019,36995,Automatic,11565,Diesel,145,38.2,2.0
652,Audi,A3,2019,22995,Automatic,10434,Petrol,145,42.2,1.5
653,Audi,A3,2016,11990,Manual,61332,Diesel,20,68.9,2.0
654,Audi,A1,2016,11498,Manual,22669,Petrol,30,57.6,1.4
655,Audi,Q3,2016,19498,Manual,14419,Diesel,145,52.3,2.0
656,Audi,A1,2015,10698,Manual,37458,Petrol,30,55.4,1.4
657,Audi,A1,2014,11998,Manual,23015,Petrol,20,60.1,1.4
658,Audi,A6,2016,22500,Semi-Auto,26784,Diesel,150,54.3,2.0
659,Audi,Q5,2019,35995,Automatic,7256,Diesel,145,38.2,2.0
660,Audi,TT,2016,17995,Manual,24256,Petrol,145,47.1,1.8
661,Audi,A4,2018,28995,Semi-Auto,11047,Diesel,145,56.5,2.0
662,Audi,A4,2017,22995,Semi-Auto,19444,Diesel,125,57.6,2.0
663,Audi,Q3,2017,17995,Manual,30123,Petrol,125,51.4,1.4
664,Audi,A4,2019,25995,Manual,7422,Petrol,145,39.2,2.0
665,Audi,A4,2016,24495,Automatic,40688,Petrol,160,42.8,2.0
666,Audi,Q3,2019,38995,Semi-Auto,5454,Petrol,145,30.7,2.0
667,Audi,A3,2019,19995,Manual,12785,Petrol,145,42.8,1.5
668,Audi,A6,2019,42995,Automatic,7486,Diesel,145,39.2,3.0
669,Audi,A5,2019,36995,Automatic,9256,Diesel,145,45.6,2.0
670,Audi,A4,2019,29995,Automatic,13690,Diesel,145,47.9,2.0
671,Audi,Q3,2016,20495,Semi-Auto,25125,Diesel,160,50.4,2.0
672,Audi,Q5,2019,34995,Automatic,6400,Diesel,145,38.2,2.0
673,Audi,A3,2019,19495,Manual,3265,Petrol,145,47.1,1.0
674,Audi,Q3,2017,22995,Semi-Auto,17680,Petrol,145,42.2,2.0
675,Audi,A1,2016,11995,Manual,38502,Petrol,30,57.6,1.4
676,Audi,A1,2016,12995,Manual,36276,Petrol,30,55.4,1.4
677,Audi,Q7,2017,49995,Automatic,23437,Diesel,300,39.2,4.0
678,Audi,Q5,2017,25995,Semi-Auto,20364,Diesel,145,56.5,2.0
679,Audi,A1,2016,11995,Manual,22606,Petrol,30,57.6,1.4
680,Audi,A4,2020,29995,Semi-Auto,100,Petrol,150,39.2,2.0
681,Audi,RS4,2019,52995,Semi-Auto,8503,Diesel,150,33.6,2.9
682,Audi,Q2,2019,28995,Semi-Auto,1296,Petrol,150,34.5,2.0
683,Audi,A5,2016,16995,Manual,26307,Diesel,125,60.1,2.0
684,Audi,Q7,2016,33995,Semi-Auto,34685,Diesel,200,47.9,3.0
685,Audi,A5,2016,18995,Manual,34728,Diesel,125,57.6,2.0
686,Audi,A1,2017,14995,Manual,24427,Petrol,145,55.4,1.4
687,Audi,A1,2017,12995,Manual,16763,Petrol,145,55.4,1.4
688,Audi,Q2,2017,15995,Manual,38484,Petrol,145,55.4,1.0
689,Audi,Q7,2017,52995,Semi-Auto,16837,Diesel,145,39.2,4.0
690,Audi,Q2,2017,19995,Automatic,33523,Diesel,145,58.9,2.0
691,Audi,A4,2017,17298,Manual,6402,Petrol,145,52.3,1.4
692,Audi,A4,2016,15998,Manual,21944,Petrol,125,49.6,2.0
693,Audi,TT,2015,16498,Manual,19383,Petrol,165,46.3,2.0
694,Audi,A6,2019,25998,Semi-Auto,19118,Diesel,145,47.9,2.0
695,Audi,Q3,2019,38995,Semi-Auto,4436,Petrol,150,32.1,2.0
696,Audi,Q8,2019,83995,Semi-Auto,5978,Diesel,150,30.7,4.0
697,Audi,A1,2019,19995,Manual,2235,Petrol,150,49.6,1.0
698,Audi,Q3,2016,16995,Semi-Auto,52496,Diesel,160,50.4,2.0
699,Audi,A6,2016,18350,Automatic,52255,Diesel,30,61.4,2.0
700,Audi,A3,2018,15590,Manual,19686,Diesel,145,68.9,1.6
701,Audi,Q7,2016,12500,Semi-Auto,26705,Diesel,200,47.9,3.0
702,Audi,A1,2016,12500,Manual,26705,Petrol,30,58.9,1.4
703,Audi,A1,2018,12500,Manual,18120,Petrol,145,57.7,1.4
704,Audi,Q3,2016,18000,Semi-Auto,11966,Petrol,145,47.9,1.4
705,Audi,A3,2016,14500,Manual,34728,Petrol,30,57.6,1.4
706,Audi,A3,2018,16995,Semi-Auto,30547,Diesel,145,70.6,1.6
707,Audi,A3,2015,13795,Manual,72406,Diesel,20,68.9,2.0
708,Audi,A6,2017,19995,Semi-Auto,52822,Diesel,145,64.2,2.0
709,Audi,A6,2015,18990,Semi-Auto,70228,Diesel,145,54.3,3.0
710,Audi,A3,2017,15795,Manual,21637,Diesel,20,67.3,2.0
711,Audi,Q3,2014,12595,Manual,52006,Diesel,145,54.3,2.0
712,Audi,Q3,2016,20495,Semi-Auto,28994,Diesel,160,50.4,2.0
713,Audi,A6,2018,37995,Manual,30,Diesel,145,39.2,3.0
714,Audi,Q5,2019,35995,Automatic,7093,Diesel,145,38.2,2.0
715,Audi,Q2,2020,35495,Semi-Auto,1934,Petrol,145,32.5,2.0
